IFU-ICache,IFU-Branch Target Buffer,IFU-Instruction Buffer,IFU-BPT-Global Predictor,IFU-BPT-L1_Local Predictor,IFU-BPT-L2_Local Predictor,IFU-BPT-Chooser,IFU-BPT-RAS,IFU-BPT,IFU-Instruction Decoder,Instruction Fetch Unit (IFU),Load Store Unit,LSU-Data Cache,LSU-Load/Store Queue,MMU-Itlb,MMU-Dtlb,MMU,Execution Unit,EXU-Register Files,EXU-Integer RF,EXU-Floating Point RF,Instruction Scheduler,Int Inst Window,FP Inst Window,Integer ALUs,FPU,MUL,Bypass,iFRAT,fFRAT,ifreeL,ffreeL,RNU,unicache,BUSES,Core,Processor
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
1.16221e-12,1.59395e-13,1.15155e-05,1.14254e-05,7.29282e-07,5.45839e-07,1.14254e-05,1.52346e-06,2.56493e-05,0.000267396,0.000585611,0.000310717,1.63457e-12,8.90004e-05,5.23422e-05,1.99162e-05,0.000339255,0.000362966,2.74697e-05,2.7469e-05,7.02275e-10,0,0,0,9.81459e-05,1.95634e-08,0,0,0,0,0,0,0,0,0,0.00159855,0.00159855
